date,state,latitude,longitude,state_area_km2,region,national_share_percentage,consumption_mega_units,thermal_actual_mega_units,thermal_estimated_mega_units,nuclear_actual_mega_units,nuclear_estimated_mega_units,hydro_actual_mega_units,hydro_estimated_mega_units,total_generation_actual_mega_units,total_generation_estimated_mega_units,power_supplier
2017-10-04,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.12,0.0,0.0,17.17,25.15,46.33,55.269999999999996,Reliance Power
2017-10-04,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,575.7,548.0,47.73,43.93,92.06,80.9,715.49,672.8299999999999,NHPC Ltd
2017-10-04,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,387.92,0.0,0.0,63.36,80.68,542.86,468.6,NTPC Ltd
2017-10-04,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,719.34,25.8,35.95,157.46,216.91,805.01,972.2,Reliance Power
2017-10-04,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1206.24,25.13,16.84,57.11,45.92,1237.54,1269.0,Torrent Power
2017-10-05,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1150.82,1221.59,25.13,16.83,57.11,33.89,1233.06,1272.31,NLC India Limited
2017-10-05,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,575.7,577.17,47.73,45.3,92.06,74.98,715.49,697.4499999999999,Adani Power
2017-10-05,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,387.85,0.0,0.0,63.36,81.2,542.86,469.05,Tata Power
2017-10-05,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,31.05,0.0,0.0,17.17,24.35,46.33,55.400000000000006,NLC India Limited
2017-10-05,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,741.62,25.8,35.91,157.46,212.62,805.01,990.15,SJVN Ltd
2017-10-06,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1150.82,1212.64,25.13,16.83,57.11,31.23,1233.06,1260.7,SJVN Ltd
2017-10-06,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,401.48,0.0,0.0,63.36,77.08,542.86,478.56,Torrent Power
2017-10-06,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,31.36,0.0,0.0,17.17,23.01,46.33,54.370000000000005,Tata Power
2017-10-06,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,742.06,25.8,35.87,157.46,209.7,805.01,987.6299999999999,Adani Green Energy Ltd
2017-10-06,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,581.31,569.68,47.73,45.87,92.06,65.89,721.0999999999999,681.4399999999999,Torrent Power
2017-10-07,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,750.1,25.8,36.04,157.46,208.0,805.01,994.14,Power Grid Corporation of India Ltd
2017-10-07,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,581.31,573.48,47.73,46.09,92.06,74.06,721.0999999999999,693.6300000000001,SJVN Ltd
2017-10-07,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1150.82,1203.27,25.13,16.83,57.11,24.51,1233.06,1244.61,NLC India Limited
2017-10-07,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.95,0.0,0.0,17.17,21.94,46.33,52.89,NTPC Ltd
2017-10-07,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,402.74,0.0,0.0,63.36,73.75,542.86,476.49,NTPC Ltd
2017-10-08,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,728.14,25.8,36.1,157.46,200.47,805.01,964.71,Reliance Power
2017-10-08,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,590.19,524.03,47.73,46.26,92.06,71.65,729.98,641.9399999999999,Reliance Power
2017-10-08,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,404.25,0.0,0.0,63.36,72.49,542.86,476.74,Torrent Power
2017-10-08,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1150.82,1157.01,25.13,16.84,57.11,16.51,1233.06,1190.36,Power Grid Corporation of India Ltd
2017-10-08,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.12,0.0,0.0,17.17,19.52,46.33,49.64,Adani Power
2017-10-09,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1160.06,25.13,16.83,57.11,18.71,1237.54,1195.6,NLC India Limited
2017-10-09,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,727.35,25.8,36.01,157.46,195.33,805.01,958.69,SJVN Ltd
2017-10-09,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,590.19,550.53,47.73,46.15,92.06,94.72,729.98,691.4,Reliance Power
2017-10-09,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.21,0.0,0.0,17.17,20.29,46.33,50.5,Tata Power
2017-10-09,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,413.99,0.0,0.0,63.36,66.62,542.86,480.61,NTPC Ltd
2017-10-10,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,590.19,558.62,47.73,46.2,92.06,111.74,729.98,716.5600000000001,Adani Green Energy Ltd
2017-10-10,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,721.26,25.8,36.06,157.46,191.8,805.01,949.1199999999999,NTPC Ltd
2017-10-10,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1178.27,25.13,15.68,57.11,19.31,1237.54,1213.26,NHPC Ltd
2017-10-10,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,479.5,419.5,0.0,0.0,63.36,69.8,542.86,489.3,Torrent Power
2017-10-10,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.48,0.0,0.0,17.17,21.31,46.33,51.79,Power Grid Corporation of India Ltd
2017-10-11,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,714.42,25.8,35.96,157.46,185.07,805.01,935.45,SJVN Ltd
2017-10-11,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.17,0.0,0.0,17.17,21.88,46.33,52.05,Adani Green Energy Ltd
2017-10-11,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,598.81,571.5,47.73,46.36,92.06,102.52,738.5999999999999,720.38,NTPC Ltd
2017-10-11,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1191.84,25.13,16.02,57.11,19.11,1237.54,1226.9699999999998,NTPC Ltd
2017-10-11,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,416.31,0.0,0.0,63.36,73.77,550.24,490.08,Torrent Power
2017-10-12,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1219.13,25.13,16.63,57.11,19.93,1237.54,1255.6900000000003,Power Grid Corporation of India Ltd
2017-10-12,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,598.81,574.58,47.73,46.41,92.06,102.35,738.5999999999999,723.34,NTPC Ltd
2017-10-12,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,412.28,0.0,0.0,63.36,76.79,550.24,489.07,Adani Green Energy Ltd
2017-10-12,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,29.92,0.0,0.0,17.17,19.9,46.33,49.82,Torrent Power
2017-10-12,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,703.75,25.8,35.79,157.46,180.93,805.01,920.47,NTPC Ltd
2017-10-13,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,621.75,704.49,25.8,36.05,157.46,177.37,805.01,917.91,Adani Power
2017-10-13,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,400.19,0.0,0.0,63.36,72.37,550.24,472.56,Adani Power
2017-10-13,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,598.81,565.98,47.73,46.48,92.06,105.72,738.5999999999999,718.1800000000001,Tata Power
2017-10-13,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1226.64,25.13,16.88,57.11,21.27,1237.54,1264.7900000000002,Adani Green Energy Ltd
2017-10-13,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,29.63,0.0,0.0,17.17,21.15,46.33,50.78,Adani Green Energy Ltd
2017-10-14,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1205.16,25.13,16.82,57.11,19.68,1237.54,1241.66,Tata Power
2017-10-14,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,598.81,558.71,47.73,46.41,92.06,95.59,738.5999999999999,700.71,JSW Energy
2017-10-14,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,618.71,684.25,25.8,36.09,157.46,170.48,801.97,890.82,Tata Power
2017-10-14,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.71,0.0,0.0,17.17,20.9,46.33,49.61,JSW Energy
2017-10-14,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,419.29,0.0,0.0,63.36,74.79,550.24,494.08000000000004,Power Grid Corporation of India Ltd
2017-10-15,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,633.77,655.21,25.8,36.08,157.46,165.81,817.03,857.1000000000001,Power Grid Corporation of India Ltd
2017-10-15,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1180.41,25.13,16.89,57.11,17.75,1237.54,1215.0500000000002,Adani Power
2017-10-15,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,29.87,0.0,0.0,17.17,23.29,46.33,53.16,Adani Green Energy Ltd
2017-10-15,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.31,478.54,47.73,46.67,92.06,88.74,734.0999999999999,613.95,Adani Power
2017-10-15,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,407.83,0.0,0.0,63.36,76.3,550.24,484.13,Reliance Power
2017-10-16,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,413.23,0.0,0.0,63.36,49.46,550.24,462.69,NHPC Ltd
2017-10-16,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,626.17,656.71,25.8,36.31,157.46,161.47,809.43,854.49,Torrent Power
2017-10-16,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,602.87,493.32,47.73,48.22,92.06,96.55,742.6600000000001,638.0899999999999,NHPC Ltd
2017-10-16,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,30.68,0.0,0.0,17.17,21.29,46.33,51.97,Adani Power
2017-10-16,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1211.94,25.13,16.89,57.11,21.39,1237.54,1250.2200000000003,JSW Energy
2017-10-17,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,34.05,0.0,0.0,17.17,20.2,46.33,54.25,Torrent Power
2017-10-17,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1219.8,25.13,16.86,57.11,18.38,1237.54,1255.04,Tata Power
2017-10-17,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,629.21,684.75,25.8,36.35,157.46,160.11,812.47,881.21,Tata Power
2017-10-17,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,602.87,528.9,47.73,50.7,92.06,98.5,742.6600000000001,678.1,NHPC Ltd
2017-10-17,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,436.6,0.0,0.0,63.36,63.63,550.24,500.23,NHPC Ltd
2017-10-18,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1155.3,1189.18,25.13,16.86,57.11,15.19,1237.54,1221.23,Power Grid Corporation of India Ltd
2017-10-18,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,432.78,0.0,0.0,63.36,59.9,550.24,492.67999999999995,Adani Green Energy Ltd
2017-10-18,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,629.21,670.18,25.8,36.43,157.46,156.53,812.47,863.1399999999999,Reliance Power
2017-10-18,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,33.71,0.0,0.0,17.17,20.02,46.33,53.730000000000004,Torrent Power
2017-10-18,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,589.87,510.02,47.73,52.29,92.06,85.72,729.6600000000001,648.03,JSW Energy
2017-10-19,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.32,464.41,47.73,41.63,92.06,85.16,734.1100000000001,591.2,JSW Energy
2017-10-19,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,31.1,0.0,0.0,17.17,17.45,46.33,48.55,NHPC Ltd
2017-10-19,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1153.02,1121.42,25.13,16.85,57.11,14.78,1235.26,1153.05,JSW Energy
2017-10-19,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,639.52,628.37,25.8,36.34,157.46,157.32,822.78,822.03,NHPC Ltd
2017-10-19,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,486.88,421.01,0.0,0.0,63.36,54.78,550.24,475.78999999999996,JSW Energy
2017-10-20,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.76,0.0,0.0,17.17,16.83,46.33,45.59,Reliance Power
2017-10-20,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.8,405.91,0.0,0.0,63.36,55.7,548.16,461.61,Adani Power
2017-10-20,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1128.44,1055.67,25.13,16.85,57.11,11.26,1210.68,1083.78,Adani Power
2017-10-20,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.32,483.91,47.73,43.79,92.06,90.58,734.1100000000001,618.2800000000001,Power Grid Corporation of India Ltd
2017-10-20,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,628.36,588.78,25.8,36.12,157.46,154.62,811.62,779.52,Adani Green Energy Ltd
2017-10-21,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1128.44,1056.42,25.13,16.87,57.11,15.28,1210.68,1088.57,NTPC Ltd
2017-10-21,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,473.75,396.47,0.0,0.0,63.36,53.33,537.11,449.8,NHPC Ltd
2017-10-21,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.32,525.17,47.73,44.67,92.06,77.77,734.1100000000001,647.6099999999999,Tata Power
2017-10-21,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,27.34,0.0,0.0,17.17,17.32,46.33,44.66,Power Grid Corporation of India Ltd
2017-10-21,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,628.36,580.35,25.8,36.26,157.46,152.29,811.62,768.9,Tata Power
2017-10-22,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,628.36,593.12,25.8,36.44,157.46,151.8,811.62,781.3599999999999,Adani Green Energy Ltd
2017-10-22,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.18,412.41,0.0,0.0,63.36,54.17,532.54,466.58000000000004,Adani Power
2017-10-22,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,26.81,0.0,0.0,17.17,22.23,46.33,49.04,SJVN Ltd
2017-10-22,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.32,512.06,47.73,46.27,92.06,61.65,734.1100000000001,619.9799999999999,Tata Power
2017-10-22,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1128.44,1049.49,25.13,16.85,57.11,12.52,1210.68,1078.86,Adani Power
2017-10-23,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,603.99,555.74,47.73,49.1,92.06,85.78,743.78,690.62,JSW Energy
2017-10-23,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1128.44,1131.33,25.13,16.85,57.11,17.87,1210.68,1166.0499999999997,Adani Green Energy Ltd
2017-10-23,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,628.36,618.21,25.8,36.49,157.46,149.28,811.62,803.98,Tata Power
2017-10-23,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,467.82,431.59,0.0,0.0,63.36,53.03,531.18,484.62,JSW Energy
2017-10-23,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.16,0.0,0.0,17.17,23.78,46.33,51.94,Torrent Power
2017-10-24,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,467.82,440.35,0.0,0.0,63.36,64.65,531.18,505.0,SJVN Ltd
2017-10-24,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,29.52,0.0,0.0,17.17,23.06,46.33,52.58,Adani Power
2017-10-24,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,603.99,608.18,47.73,51.06,92.06,72.52,743.78,731.76,Reliance Power
2017-10-24,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1128.44,1181.98,25.13,16.91,57.11,17.72,1210.68,1216.6100000000001,Power Grid Corporation of India Ltd
2017-10-24,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,625.88,643.17,25.8,36.56,157.46,141.92,809.14,821.65,Reliance Power
2017-10-25,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,607.05,47.73,52.72,92.06,89.02,755.0699999999999,748.79,Tata Power
2017-10-25,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1198.23,25.13,16.77,57.11,22.42,1209.26,1237.42,NTPC Ltd
2017-10-25,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.7,0.0,0.0,17.17,22.27,46.33,50.97,NTPC Ltd
2017-10-25,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,467.82,438.69,0.0,0.0,63.36,58.72,531.18,497.40999999999997,SJVN Ltd
2017-10-25,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,625.88,639.06,25.8,36.58,157.46,139.43,809.14,815.0699999999999,Torrent Power
2017-10-26,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,625.88,619.47,25.8,36.55,157.46,138.04,809.14,794.06,JSW Energy
2017-10-26,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,467.82,439.32,0.0,0.0,63.36,54.62,531.18,493.94,NHPC Ltd
2017-10-26,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,599.14,47.73,52.81,92.06,86.3,755.0699999999999,738.25,Reliance Power
2017-10-26,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.93,0.0,0.0,17.17,20.61,46.33,49.54,Torrent Power
2017-10-26,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1196.07,25.13,16.89,57.11,20.57,1209.26,1233.53,Torrent Power
2017-10-27,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.62,0.0,0.0,17.17,19.41,46.33,48.03,Adani Power
2017-10-27,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.9,429.63,0.0,0.0,63.36,47.09,533.26,476.72,Adani Green Energy Ltd
2017-10-27,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,610.91,47.73,53.12,92.06,77.1,755.0699999999999,741.13,Adani Green Energy Ltd
2017-10-27,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1204.84,25.13,16.85,57.11,22.28,1209.26,1243.9699999999998,Adani Power
2017-10-27,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,625.88,623.01,25.8,36.65,157.46,138.15,809.14,797.81,Torrent Power
2017-10-28,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.9,429.2,0.0,0.0,63.36,42.38,533.26,471.58,Adani Green Energy Ltd
2017-10-28,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,604.0,47.73,53.9,92.06,71.45,755.0699999999999,729.35,JSW Energy
2017-10-28,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1209.65,25.13,16.85,57.11,20.68,1209.26,1247.18,Adani Green Energy Ltd
2017-10-28,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,614.95,625.74,25.8,36.6,157.46,135.12,798.21,797.46,NHPC Ltd
2017-10-28,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,27.32,0.0,0.0,17.17,19.11,46.33,46.43,SJVN Ltd
2017-10-29,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1191.91,25.13,16.84,57.11,17.71,1209.26,1226.46,Power Grid Corporation of India Ltd
2017-10-29,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.06,0.0,0.0,17.17,19.27,46.33,47.33,Torrent Power
2017-10-29,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.9,422.93,0.0,0.0,63.36,41.81,533.26,464.74,Adani Power
2017-10-29,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,583.51,47.73,55.06,92.06,58.36,755.0699999999999,696.93,Power Grid Corporation of India Ltd
2017-10-29,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,614.95,586.92,25.8,36.66,157.46,132.36,798.21,755.9399999999999,Torrent Power
2017-10-30,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1213.04,25.13,16.84,57.11,16.62,1209.26,1246.4999999999998,Power Grid Corporation of India Ltd
2017-10-30,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,615.28,582.53,47.73,55.46,92.06,63.28,755.0699999999999,701.27,NTPC Ltd
2017-10-30,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.9,425.51,0.0,0.0,63.36,40.32,533.26,465.83,Power Grid Corporation of India Ltd
2017-10-30,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,614.95,582.12,25.8,36.65,157.46,132.53,798.21,751.3,Tata Power
2017-10-30,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.94,0.0,0.0,17.17,19.26,46.33,48.2,Reliance Power
2017-10-31,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,622.28,570.04,47.73,55.57,92.06,70.49,762.0699999999999,696.1,Torrent Power
2017-10-31,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.16,28.6,0.0,0.0,17.17,19.04,46.33,47.64,Tata Power
2017-10-31,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1127.02,1229.73,25.13,16.85,57.11,20.03,1209.26,1266.61,JSW Energy
2017-10-31,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,469.9,422.94,0.0,0.0,63.36,41.37,533.26,464.31,Tata Power
2017-10-31,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,614.95,587.37,25.8,36.67,157.46,131.11,798.21,755.15,Tata Power
2017-11-01,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.11,32.12,0.0,0.0,12.92,17.97,42.03,50.089999999999996,SJVN Ltd
2017-11-01,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,596.89,597.39,16.8,36.61,117.5,130.08,731.1899999999999,764.08,JSW Energy
2017-11-01,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,451.11,430.68,0.0,0.0,36.75,39.83,487.86,470.51,Reliance Power
2017-11-01,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.88,559.27,47.83,55.68,72.56,55.19,715.27,670.1399999999999,NLC India Limited
2017-11-01,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1100.43,1204.17,25.17,16.89,45.87,19.18,1171.47,1240.2400000000002,Reliance Power
2017-11-02,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,451.11,422.37,0.0,0.0,36.75,40.95,487.86,463.32,NTPC Ltd
2017-11-02,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1100.43,1204.19,25.17,16.87,45.87,22.3,1171.47,1243.36,Tata Power
2017-11-02,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.88,544.18,47.83,55.78,72.56,72.05,715.27,672.0099999999999,Adani Green Energy Ltd
2017-11-02,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,596.89,610.59,16.8,36.55,117.5,132.07,731.1899999999999,779.21,NLC India Limited
2017-11-02,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.11,33.99,0.0,0.0,12.92,16.71,42.03,50.7,SJVN Ltd
2017-11-03,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1101.82,1194.05,25.17,16.86,45.87,20.65,1172.86,1231.56,NHPC Ltd
2017-11-03,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,596.89,610.97,16.8,36.64,117.5,129.47,731.1899999999999,777.08,JSW Energy
2017-11-03,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,29.11,34.66,0.0,0.0,12.92,15.75,42.03,50.41,Power Grid Corporation of India Ltd
2017-11-03,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.88,535.8,47.83,55.96,72.56,71.23,715.27,662.99,NHPC Ltd
2017-11-03,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,451.11,437.55,0.0,0.0,36.75,40.48,487.86,478.03000000000003,Power Grid Corporation of India Ltd
2017-11-04,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,594.88,526.38,47.83,55.46,72.56,64.01,715.27,645.85,Torrent Power
2017-11-04,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,596.89,627.31,16.8,36.71,117.5,125.23,731.1899999999999,789.25,Torrent Power
